T72C	&	 379.652909 	&	 379.731173 	&	 379.745805 	&	 380.204020 	&	 5.449887e-01 	&	 30/30 	 35000

T72C	&	 379.652909 	&	 379.731173 	&	 379.745805 	&	 380.204020 	&	 5.449887e-01 	&	 30/30 	 35000

T60C	&	 311.717441 	&	 319.938600 	&	 327.910086 	&	 380.653120 	&	 9.568748e+01 	&	 30/30 	 12000

T60C	&	 311.717441 	&	 319.938600 	&	 327.910086 	&	 380.653120 	&	 9.568748e+01 	&	 30/30 	 12000

T60C	&	 311.717441 	&	 319.938600 	&	 327.910086 	&	 380.653120 	&	 9.568748e+01 	&	 30/30 	 12000

T60C	&	 311.717441 	&	 319.938600 	&	 327.910086 	&	 380.653120 	&	 9.568748e+01 	&	 30/30 	 12000

T60C	&	 311.717441 	&	 319.938600 	&	 327.910086 	&	 380.653120 	&	 9.568748e+01 	&	 30/30 	 12000

T60C	&	 311.717427 	&	 311.717427 	&	 311.717427 	&	 311.717427 	&	 0.000000e+00 	&	 30/30 	 12000

T25D	&	 484.854179 	&	 485.048797 	&	 486.733395 	&	 510.336915 	&	 2.736169e+01 	&	 30/30 	 20000

T25D	&	 484.854179 	&	 484.854179 	&	 484.854179 	&	 484.854179 	&	 2.179410e-12 	&	 30/30 	 20000

T25D	&	 484.854179 	&	 485.048797 	&	 486.141619 	&	 510.336915 	&	 2.495597e+01 	&	 30/30 	 20000

T10D	&	 5509.717373 	&	 5583.433879 	&	 5608.054915 	&	 6463.898099 	&	 9.398600e+02 	&	 30/30 	 90000

PRESSURE	&	 6059.714352 	&	 6370.779805 	&	 6508.368375 	&	 7544.492518 	&	 2.734590e+03 	&	 30/30 	 80000

